id_product;id_product_attribute;sku;ean;price;quantity;weight;width;height;depth;attribute_ids;
"23";"477";"23-477";"2101000012616";"135.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"23";"6530";"23-6530";"2100000022977";"375.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"25";"1850";"25-1850";"2101000012807";"130.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30|86";
"25";"2039";"25-2039";"2101000012883";"320.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|135";
"25";"2093";"25-2093";"2101000012876";"165.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"94|303";
"25";"2166";"25-2166";"2100000004270";"115.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"86|303";
"25";"2167";"25-2167";"2100000005437";"230.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"200|303";
"25";"2550";"25-2550";"2102000035384";"69.000000";"1989";"0.000000";"0.000000";"0.000000";"0.000000";"22|193";
"25";"3556";"25-3556";"2100000030514";"175.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"25";"3929";"25-3929";"2100000077847";"375.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|68|83";
"25";"3930";"25-3930";"2100000024780";"650.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|68|118";
"25";"3931";"25-3931";"2100000024797";"830.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|68|111";
"25";"3932";"25-3932";"2100000032099";"1550.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|404|460";
"25";"3933";"25-3933";"2100000077854";"325.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|37|200";
"25";"3934";"25-3934";"2100000079377";"375.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|37|135";
