id_product;id_image;position;cover;
"446";"2145";"4";"";
"446";"5787";"5";"";
"446";"5788";"6";"";
"446";"6922";"7";"";
"446";"6923";"8";"";
"446";"6924";"9";"";
"446";"6925";"10";"";
"446";"6937";"11";"";
"446";"6938";"12";"";
"446";"6939";"13";"";
"446";"11518";"14";"1";
"446";"11519";"15";"";
"449";"2475";"1";"";
"449";"2336";"2";"";
"449";"3111";"3";"";
"449";"3640";"4";"";
"449";"3712";"5";"";
"449";"5299";"6";"";
"449";"5478";"7";"";
"449";"8885";"8";"";
"449";"8886";"9";"1";
"449";"8887";"10";"";
"449";"8889";"11";"";
"449";"8890";"12";"";
"450";"1874";"1";"";
"450";"1875";"2";"";
"450";"1876";"3";"";
"450";"1877";"4";"";
"450";"6607";"5";"";
"450";"6608";"6";"";
"450";"6609";"7";"";
"450";"6610";"8";"1";
"450";"6611";"9";"";
"450";"6612";"10";"";
"450";"6613";"11";"";
"450";"6614";"12";"";
"450";"6615";"13";"";
"450";"6616";"14";"";
"450";"6617";"15";"";
"450";"14744";"16";"";
"452";"3566";"1";"";
"452";"8719";"2";"";
"452";"8720";"3";"";
"452";"9323";"4";"";
"452";"9330";"5";"1";
"452";"14737";"6";"";
"454";"3724";"1";"";
"454";"2425";"2";"";
"454";"2426";"3";"";
"454";"5630";"4";"";
"454";"5631";"5";"1";
"455";"2429";"1";"";
"455";"2584";"2";"";
"455";"5304";"3";"";
"455";"5627";"4";"";
"455";"5629";"5";"";
"455";"5807";"6";"";
"455";"5808";"7";"";
"455";"5809";"8";"";
"455";"10847";"9";"";
"455";"11010";"10";"";
"455";"11431";"11";"";
"455";"11432";"12";"1";
"455";"14420";"13";"";
"458";"1174";"1";"";
"458";"1177";"2";"";
"458";"14088";"3";"";
"458";"14157";"4";"1";
"459";"1886";"1";"1";
"460";"5069";"1";"";
"460";"6213";"2";"";
"460";"6214";"3";"1";
"460";"6217";"4";"";
"460";"6219";"5";"";
"460";"6218";"6";"";
"460";"6216";"7";"";
"460";"6220";"8";"";
"460";"6222";"9";"";
"460";"6813";"10";"";
"460";"8626";"11";"";
"460";"8642";"12";"";
"460";"11585";"13";"";
"460";"11586";"14";"";
"461";"13423";"1";"";
"461";"13424";"2";"";
"461";"13425";"3";"";
"461";"13426";"4";"1";
"462";"1198";"1";"";
"462";"1199";"2";"";
"462";"2415";"3";"";
"462";"2416";"4";"";
"462";"2418";"5";"";
"462";"2419";"6";"";
"462";"2420";"7";"";
"462";"3303";"8";"";
"462";"7023";"9";"";
"462";"7024";"10";"";
"462";"12641";"11";"";
"462";"12642";"12";"";
"462";"12924";"13";"1";
"465";"1208";"1";"";
"465";"1209";"2";"1";
"466";"1214";"1";"1";
"466";"1215";"2";"";
"466";"1781";"3";"";
"467";"5813";"1";"";
"467";"5814";"2";"";
"467";"5815";"3";"";
"467";"5811";"4";"";
"467";"10297";"5";"";
"467";"14532";"6";"";
"467";"16163";"7";"1";
"467";"16164";"8";"";
"467";"16165";"9";"";
"467";"19796";"10";"";
"468";"15972";"1";"1";
"468";"15973";"2";"";
"468";"15974";"3";"";
"469";"1273";"1";"1";
"469";"1274";"2";"";
"470";"1275";"1";"";
"470";"15013";"2";"";
"470";"15014";"3";"";
"470";"16286";"4";"";
"470";"16287";"5";"1";
"470";"16288";"6";"";
"471";"1277";"1";"";
"471";"10781";"2";"";
"471";"10782";"3";"";
"471";"10783";"4";"";
"471";"10784";"5";"";
"471";"10785";"6";"";
"471";"12639";"7";"";
"471";"14391";"8";"";
"471";"16293";"9";"";
"471";"16294";"10";"1";
"471";"16295";"11";"";
"472";"1278";"1";"";
"472";"1279";"2";"";
"472";"20306";"3";"";
"472";"20307";"4";"1";
"473";"1672";"1";"1";
"474";"1671";"1";"";
"474";"14079";"2";"1";
"474";"14080";"3";"";
"474";"14081";"4";"";
"475";"1283";"1";"1";
"475";"1284";"2";"";
"479";"1308";"1";"";
"479";"2677";"2";"";
"479";"2680";"3";"";
"479";"13942";"4";"";
"479";"13943";"5";"";
"479";"13944";"6";"1";
"480";"1313";"1";"";
"480";"1314";"2";"1";
"480";"1315";"3";"";
"481";"1316";"1";"1";
"482";"1317";"1";"";
"482";"1318";"2";"1";
"483";"3859";"1";"1";
"483";"1321";"2";"";
"483";"1320";"3";"";
"484";"1323";"1";"1";
"484";"1324";"2";"";
"484";"1325";"3";"";
"486";"1328";"1";"1";
"487";"1329";"1";"";
"487";"1330";"2";"1";
"487";"1331";"3";"";
"487";"1332";"4";"";
"489";"1339";"1";"";
"489";"14082";"2";"1";
"489";"15727";"3";"";
"490";"1340";"1";"";
"490";"1341";"2";"1";
"490";"14068";"3";"";
"491";"1342";"1";"1";
"491";"1343";"2";"";
"491";"17362";"3";"";
"491";"17363";"4";"";
"492";"4664";"1";"1";
"495";"2889";"1";"1";
"496";"2756";"1";"1";
"496";"1350";"2";"";
"497";"1352";"1";"";
"497";"1353";"2";"1";
"497";"1354";"3";"";
"498";"1355";"1";"1";
"498";"1356";"2";"";
"499";"1357";"1";"";
"499";"13911";"2";"";
"499";"13912";"3";"";
"499";"13913";"4";"1";
"499";"13914";"5";"";
"501";"2170";"1";"1";
"501";"2171";"2";"";
"502";"1365";"1";"1";
"502";"1366";"2";"";
"503";"1367";"1";"";
"503";"15010";"2";"";
"503";"15011";"3";"";
"503";"15012";"4";"1";
"504";"3922";"1";"1";
"504";"3923";"2";"";
"504";"1370";"3";"";
"505";"2757";"1";"";
"505";"17253";"2";"";
"505";"17254";"3";"";
"505";"17255";"4";"";
"505";"17256";"5";"1";
"505";"17257";"6";"";
"507";"1374";"1";"";
"507";"17258";"2";"";
"507";"17259";"3";"";
"507";"17260";"4";"1";
"509";"1379";"1";"";
"509";"1380";"2";"";
"509";"3334";"3";"1";
"510";"1381";"1";"";
"510";"1382";"2";"";
"510";"1383";"3";"1";
"510";"1384";"4";"";
"511";"1385";"1";"1";
"511";"1386";"2";"";
"511";"1387";"3";"";
"511";"1388";"4";"";
"511";"12979";"5";"";
"513";"1392";"1";"";
"513";"1393";"2";"";
"513";"3333";"3";"";
"513";"13468";"4";"";
"513";"13469";"5";"";
"513";"13470";"6";"";
"513";"14316";"7";"";
"513";"15778";"8";"";
"513";"18953";"9";"1";
"514";"1394";"1";"";
"514";"1395";"2";"1";
"517";"10161";"1";"";
"517";"13467";"2";"1";
"517";"13915";"3";"";
"517";"13916";"4";"";
"517";"13917";"5";"";
"518";"1403";"1";"1";
"518";"1404";"2";"";
"518";"10159";"3";"";
"518";"10160";"4";"";
"518";"20305";"5";"";
"519";"1405";"1";"";
"519";"1406";"2";"1";
"520";"1407";"1";"";
"520";"1408";"2";"";
"520";"1409";"3";"";
"520";"1410";"4";"";
"520";"2546";"5";"";
"520";"2547";"6";"1";
"523";"1416";"1";"";
"523";"15933";"2";"";
"523";"15934";"3";"";
"523";"15935";"4";"1";
"523";"16312";"5";"";
"524";"1417";"1";"";
"524";"1418";"2";"";
"524";"13918";"3";"";
"524";"13919";"4";"";
"524";"13920";"5";"";
"524";"13921";"6";"";
"524";"13922";"7";"1";
"525";"1419";"1";"";
"525";"1420";"2";"";
"525";"1421";"3";"";
"525";"1422";"4";"";
"525";"1423";"5";"";
"525";"1424";"6";"";
"525";"14308";"7";"1";
"526";"1426";"1";"";
"526";"14152";"2";"";
"526";"14319";"3";"1";
"526";"14320";"4";"";
"526";"14321";"5";"";
"528";"1429";"1";"";
"528";"10628";"2";"";
"528";"13492";"3";"1";
"528";"13493";"4";"";
"529";"1433";"1";"";
"529";"1434";"2";"1";
"529";"1435";"3";"";
"530";"12776";"1";"1";
"530";"17261";"2";"";
"530";"17262";"3";"";
"530";"17263";"4";"";
"530";"17264";"5";"";
"531";"1438";"1";"";
"531";"15333";"2";"1";
"531";"15334";"3";"";
"531";"15335";"4";"";
"534";"2838";"1";"1";
"534";"2837";"2";"";
"534";"1445";"3";"";
"534";"1446";"4";"";
"535";"1447";"1";"";
"535";"1448";"2";"";
"535";"1449";"3";"1";
"535";"1450";"4";"";
"536";"1451";"1";"1";
"537";"1452";"1";"";
"537";"1453";"2";"1";
"538";"1454";"1";"1";
"538";"15754";"2";"";
"539";"1455";"1";"1";
"539";"14089";"2";"";
"539";"14292";"3";"";
"539";"15090";"4";"";
"539";"15091";"5";"";
"539";"15092";"6";"";
"539";"15793";"7";"";
"540";"1458";"1";"";
"540";"13437";"2";"";
"540";"13438";"3";"";
"540";"13439";"4";"";
"540";"13440";"5";"";
"540";"13441";"6";"1";
"541";"14072";"1";"1";
"541";"14073";"2";"";
"542";"1462";"1";"";
"542";"12680";"2";"1";
"543";"1464";"1";"1";
"544";"1493";"1";"1";
"544";"1494";"2";"";
"545";"1495";"1";"";
"545";"1496";"2";"";
"545";"14069";"3";"";
"545";"14070";"4";"";
"545";"14071";"5";"1";
"546";"1497";"1";"";
"546";"1498";"2";"1";
"546";"1499";"3";"";
"548";"1502";"1";"1";
"552";"2841";"1";"1";
"552";"1511";"2";"";
"555";"1516";"1";"";
"555";"1517";"2";"";
"555";"1518";"3";"";
"555";"1519";"4";"";
"555";"1790";"5";"";
"555";"1791";"6";"1";
"556";"1521";"1";"";
"556";"10528";"2";"";
"556";"10530";"3";"";
"556";"10529";"4";"";
"556";"11761";"5";"";
"556";"11762";"6";"";
"556";"12898";"7";"";
"556";"13039";"8";"1";
"559";"3427";"1";"";
"559";"3426";"2";"1";
"559";"1529";"3";"";
"560";"1530";"1";"";
"560";"1531";"2";"";
"560";"1532";"3";"1";
"561";"17251";"1";"";
"561";"17252";"2";"1";
"562";"1535";"1";"";
"562";"1536";"2";"1";
"562";"1537";"3";"";
"562";"20304";"4";"";
"563";"1538";"1";"";
"563";"6812";"2";"";
"563";"13450";"3";"";
"563";"13451";"4";"";
"563";"13452";"5";"";
"563";"14074";"6";"";
"563";"14075";"7";"";
"563";"15753";"8";"";
"563";"16791";"9";"1";
"564";"1539";"1";"";
"564";"13409";"2";"";
"564";"13410";"3";"1";
"565";"1540";"1";"";
"565";"2819";"2";"";
"565";"13471";"3";"";
"565";"13472";"4";"1";
"565";"14067";"5";"";
"565";"15716";"6";"";
"566";"1542";"1";"";
"566";"1543";"2";"";
"566";"1544";"3";"";
"566";"15752";"4";"1";
"567";"1545";"1";"";
"567";"13411";"2";"1";
"567";"13412";"3";"";
"567";"13413";"4";"";
"567";"13414";"5";"";
"567";"13415";"6";"";
"568";"1546";"1";"1";
"569";"1547";"1";"1";
"569";"1548";"2";"";
"570";"13416";"1";"";
"570";"13417";"2";"";
"570";"13418";"3";"";
"570";"13419";"4";"1";
"570";"13420";"5";"";
"572";"13453";"1";"1";
"572";"13454";"2";"";
"572";"13455";"3";"";
"573";"1557";"1";"";
"573";"1558";"2";"";
"573";"15004";"3";"";
"573";"15005";"4";"1";
"573";"15006";"5";"";
"573";"15008";"6";"";
"573";"15009";"7";"";
"574";"13463";"1";"1";
"574";"13464";"2";"";
"575";"2833";"1";"1";
"575";"1561";"2";"";
"577";"1563";"1";"1";
"578";"4160";"1";"1";
"578";"4149";"2";"";
"578";"4159";"3";"";
"579";"3217";"1";"";
"579";"5785";"2";"";
"579";"5822";"3";"";
"579";"6045";"4";"";
"579";"5601";"5";"";
"579";"3216";"6";"";
"579";"5783";"7";"";
"579";"5782";"8";"";
"579";"3215";"9";"1";
"579";"15723";"10";"";
"580";"1582";"1";"";
"580";"5081";"2";"";
"580";"5082";"3";"";
"580";"5083";"4";"";
"580";"14304";"5";"";
"580";"16966";"6";"1";
"581";"1597";"1";"";
"581";"1794";"2";"1";
"581";"1795";"3";"";
"582";"2587";"1";"";
"582";"1609";"2";"";
"582";"1600";"3";"";
"582";"2585";"4";"";
"582";"2586";"5";"";
"582";"5079";"6";"";
"582";"5080";"7";"";
"582";"6810";"8";"";
"582";"9303";"9";"";
"582";"9304";"10";"";
"582";"9305";"11";"";
"582";"9312";"12";"";
"582";"11664";"13";"";
"582";"12788";"14";"";
"582";"14295";"15";"1";
"583";"1602";"1";"";
"583";"1603";"2";"";
"583";"9622";"3";"";
"583";"9623";"4";"";
"583";"12817";"5";"";
"583";"14404";"6";"";
"583";"14405";"7";"1";
"584";"3774";"1";"";
"584";"8689";"2";"";
"584";"8690";"3";"";
"584";"8691";"4";"";
"584";"8693";"5";"1";
"584";"8694";"6";"";
"584";"9127";"7";"";
"584";"9128";"8";"";
"585";"9064";"1";"";
"585";"10307";"2";"";
"585";"10308";"3";"1";
"585";"10309";"4";"";
"585";"10310";"5";"";
"586";"1613";"1";"1";
"586";"1665";"2";"";
"586";"5025";"3";"";
"587";"2732";"1";"";
"587";"2733";"2";"1";
"587";"6806";"3";"";
"587";"6856";"4";"";
"589";"13477";"1";"";
"589";"13478";"2";"";
"589";"13479";"3";"1";
"594";"1662";"1";"";
"594";"13465";"2";"";
"594";"13466";"3";"";
"594";"13923";"4";"";
"594";"13924";"5";"";
"594";"13925";"6";"1";
"594";"13926";"7";"";
"594";"13927";"8";"";
"596";"13456";"1";"";
"596";"13457";"2";"1";
"596";"13458";"3";"";
"596";"13999";"4";"";
"597";"3918";"1";"1";
"597";"3919";"2";"";
"597";"1664";"3";"";
"598";"1667";"1";"1";
"599";"1673";"1";"1";
"599";"1674";"2";"";
"599";"1675";"3";"";
"600";"1676";"1";"1";
"600";"1677";"2";"";
"600";"15715";"3";"";
"601";"3149";"1";"1";
"601";"1678";"2";"";
"601";"3150";"3";"";
"601";"10679";"4";"";
"601";"10680";"5";"";
"601";"11583";"6";"";
"602";"3133";"1";"";
"602";"5845";"2";"";
"602";"5847";"3";"";
"602";"5848";"4";"";
"602";"8488";"5";"";
"602";"8489";"6";"";
"602";"8737";"7";"1";
"602";"8738";"8";"";
"603";"1691";"1";"";
"603";"1693";"2";"";
"603";"3136";"3";"";
"603";"5022";"4";"";
"603";"5023";"5";"1";
"603";"5416";"6";"";
"604";"1695";"1";"";
"604";"1698";"2";"";
"604";"3123";"3";"";
"604";"3124";"4";"";
"604";"6796";"5";"";
"604";"6798";"6";"";
"604";"21355";"7";"";
"604";"21356";"8";"";
"604";"21357";"9";"1";
"605";"3721";"1";"";
"605";"3722";"2";"";
"605";"6572";"3";"1";
"605";"6573";"4";"";
"605";"6574";"5";"";
"605";"6575";"6";"";
"605";"6576";"7";"";
"605";"6577";"8";"";
"605";"6578";"9";"";
"605";"6579";"10";"";
"605";"6580";"11";"";
"605";"6605";"12";"";
"605";"6606";"13";"";
"606";"1707";"1";"";
"606";"1708";"2";"";
"606";"3140";"3";"";
"606";"3141";"4";"1";
"607";"1711";"1";"";
"607";"1712";"2";"";
"607";"3011";"3";"";
"607";"3127";"4";"1";
"608";"1713";"1";"1";
"608";"2882";"2";"";
"608";"2883";"3";"";
"608";"4462";"4";"";
"608";"6593";"5";"";
"608";"6595";"6";"";
"608";"6596";"7";"";
"608";"6597";"8";"";
"610";"5441";"1";"";
"610";"6657";"2";"";
"610";"6658";"3";"";
"610";"6659";"4";"1";
"610";"6660";"5";"";
"610";"6661";"6";"";
"610";"6662";"7";"";
"610";"6663";"8";"";
"610";"6664";"9";"";
"610";"6665";"10";"";
"610";"6666";"11";"";
"610";"10826";"12";"";
"610";"19431";"13";"";
"612";"1732";"1";"";
"612";"1733";"2";"1";
"613";"1737";"1";"1";
"613";"1739";"2";"";
"613";"1738";"3";"";
"614";"10555";"1";"";
"614";"11301";"2";"";
"614";"11491";"3";"1";
"614";"13066";"4";"";
"614";"13067";"5";"";
"614";"13068";"6";"";
"614";"13069";"7";"";
"614";"13071";"8";"";
"615";"3661";"1";"1";
"615";"1789";"2";"";
"615";"1742";"3";"";
"615";"1743";"4";"";
"615";"1744";"5";"";
"616";"3792";"1";"1";
"617";"3535";"1";"";
"617";"2887";"2";"";
"617";"4457";"3";"";
"617";"12818";"4";"";
"617";"12942";"5";"";
"617";"12964";"6";"";
"617";"12965";"7";"1";
"617";"14376";"8";"";
"617";"14377";"9";"";
"617";"14378";"10";"";
"617";"14379";"11";"";
"618";"6078";"1";"1";
"618";"6079";"2";"";
"618";"3145";"3";"";
"618";"4731";"4";"";
"618";"6082";"5";"";
"618";"9188";"6";"";
"619";"1765";"1";"1";
"620";"1777";"1";"";
"620";"1778";"2";"";
"620";"1788";"3";"";
"620";"2614";"4";"";
"620";"2615";"5";"1";
"622";"2435";"1";"1";
"622";"1784";"2";"";
"622";"2570";"3";"";
"622";"2571";"4";"";
"623";"1793";"1";"";
"623";"2421";"2";"";
"623";"2422";"3";"";
"623";"2423";"4";"";
"623";"2830";"5";"1";
"623";"2832";"6";"";
"623";"3304";"7";"";
"629";"4788";"1";"";
"629";"1808";"2";"";
"629";"5316";"3";"";
"629";"5317";"4";"";
"629";"5318";"5";"";
"629";"8658";"6";"";
"629";"8659";"7";"";
"629";"8660";"8";"";
"629";"8661";"9";"";
"629";"8662";"10";"";
"629";"8663";"11";"";
"629";"9077";"12";"";
"629";"9078";"13";"";
"629";"13003";"14";"";
"629";"13004";"15";"";
"629";"13005";"16";"1";
"629";"14544";"17";"";
"630";"6446";"1";"1";
"630";"6456";"2";"";
"630";"6457";"3";"";
"630";"6458";"4";"";
"630";"6459";"5";"";
"630";"1816";"6";"";
"630";"6445";"7";"";
"630";"1815";"8";"";
"630";"4763";"9";"";
"630";"10550";"10";"";
"631";"4783";"1";"";
"631";"3664";"2";"";
"631";"3082";"3";"";
"631";"5522";"4";"";
"631";"9426";"5";"";
"631";"9427";"6";"";
"631";"9428";"7";"";
"631";"14473";"8";"1";
"631";"14493";"9";"";
"632";"5837";"1";"";
"632";"6169";"2";"";
"632";"6172";"3";"";
"632";"6175";"4";"";
"632";"6179";"5";"";
"632";"9049";"6";"";
"632";"9386";"7";"";
"632";"9387";"8";"1";
"632";"9388";"9";"";
"632";"17106";"10";"";
"632";"17107";"11";"";
"632";"17108";"12";"";
"632";"17110";"13";"";
"635";"1837";"1";"";
"635";"4447";"2";"";
"635";"10846";"3";"1";
"639";"5749";"1";"";
"639";"5109";"2";"";
"639";"10571";"3";"";
"639";"5646";"4";"1";
"639";"16481";"5";"";
"639";"16482";"6";"";
"639";"16483";"7";"";
"639";"16484";"8";"";
"639";"16485";"9";"";
"639";"16486";"10";"";
"639";"16487";"11";"";
"640";"3586";"1";"";
"640";"2252";"2";"";
"640";"2018";"3";"";
"640";"2253";"4";"";
"640";"1845";"5";"";
"640";"1846";"6";"1";
"640";"5111";"7";"";
"640";"5496";"8";"";
"640";"5643";"9";"";
"640";"5644";"10";"";
"640";"5645";"11";"";
"640";"6803";"12";"";
"640";"12784";"13";"";
"641";"3627";"1";"";
"641";"1850";"2";"1";
"641";"2804";"3";"";
"641";"1851";"4";"";
"641";"5112";"5";"";
"641";"6801";"6";"";
"642";"4730";"1";"";
"642";"5593";"2";"";
"642";"5594";"3";"";
"642";"9458";"4";"";
"642";"9459";"5";"";
"642";"9460";"6";"";
"642";"9461";"7";"";
"642";"9462";"8";"";
"642";"15838";"9";"1";
"643";"8351";"1";"";
"643";"1898";"2";"";
"643";"1869";"3";"";
"643";"1899";"4";"";
"643";"5729";"5";"";
"643";"8313";"6";"";
"643";"8314";"7";"1";
"643";"8315";"8";"";
"643";"8316";"9";"";
"643";"8317";"10";"";
"643";"8318";"11";"";
"643";"8319";"12";"";
"643";"8320";"13";"";
"643";"8321";"14";"";
"643";"8322";"15";"";
"643";"8323";"16";"";
"643";"8324";"17";"";
"643";"14554";"18";"";
"644";"1870";"1";"";
"644";"1871";"2";"";
"644";"1872";"3";"1";
"645";"2428";"1";"";
"645";"8305";"2";"";
"645";"8306";"3";"";
"645";"8307";"4";"1";
"645";"8308";"5";"";
"645";"8309";"6";"";
"645";"8310";"7";"";
"645";"8311";"8";"";
"645";"8312";"9";"";
"645";"8352";"10";"";
"645";"8353";"11";"";
"645";"8354";"12";"";
"645";"9240";"13";"";
"645";"9241";"14";"";
"645";"9242";"15";"";
"646";"1888";"1";"";
"646";"1889";"2";"1";
"646";"14470";"3";"";
"646";"14496";"4";"";
"646";"14497";"5";"";
"647";"1890";"1";"1";
"647";"3506";"2";"";
"647";"5002";"3";"";
"647";"5003";"4";"";
"647";"6790";"5";"";
"647";"6791";"6";"";
"647";"6792";"7";"";
"647";"6846";"8";"";
"648";"5728";"1";"";
"648";"5727";"2";"";
"648";"2427";"3";"";
"648";"3544";"4";"";
"648";"11351";"5";"1";
"648";"11352";"6";"";
"648";"14409";"7";"";
"649";"2708";"1";"";
"649";"2709";"2";"";
"649";"1895";"3";"1";
"649";"1896";"4";"";
"650";"3496";"1";"";
"650";"3497";"2";"";
"650";"5730";"3";"";
"650";"5731";"4";"";
"650";"5732";"5";"";
"650";"5733";"6";"";
"650";"5734";"7";"";
"650";"10306";"8";"1";
"650";"10380";"9";"";
"650";"11433";"10";"";
"650";"11434";"11";"";
"651";"1909";"1";"";
"651";"1910";"2";"";
"651";"1911";"3";"";
"651";"1912";"4";"";
"651";"9050";"5";"";
"651";"9051";"6";"1";
"651";"9052";"7";"";
"651";"18778";"8";"";
"652";"1913";"1";"1";
"653";"1914";"1";"1";
"653";"1915";"2";"";
"655";"1917";"1";"";
"655";"3128";"2";"";
"655";"12926";"3";"";
"655";"12927";"4";"";
"655";"12981";"5";"1";
"655";"12982";"6";"";
"655";"12983";"7";"";
"655";"12984";"8";"";
"656";"1918";"1";"";
"656";"3307";"2";"";
"656";"8200";"3";"";
"656";"8556";"4";"";
"656";"8558";"5";"1";
"656";"8559";"6";"";
"656";"8560";"7";"";
"656";"8561";"8";"";
"658";"1921";"1";"";
"658";"14371";"2";"";
"658";"14401";"3";"1";
"659";"3037";"1";"";
"659";"1922";"2";"";
"659";"4476";"3";"";
"659";"4477";"4";"1";
"660";"2433";"1";"";
"660";"3114";"2";"";
"660";"5134";"3";"";
"660";"5135";"4";"";
"660";"5136";"5";"";
"660";"5395";"6";"";
"660";"8847";"7";"";
"660";"8848";"8";"";
"660";"8849";"9";"";
"660";"11735";"10";"";
"660";"12820";"11";"1";
"661";"5672";"1";"";
"661";"5675";"2";"";
"661";"5671";"3";"1";
"661";"5674";"4";"";
"661";"5404";"5";"";
"661";"3624";"6";"";
"661";"5171";"7";"";
"661";"4779";"8";"";
"661";"5673";"9";"";
"661";"3765";"10";"";
"661";"4550";"11";"";
"661";"11254";"12";"";
"662";"2896";"1";"";
"662";"4732";"2";"";
"662";"5063";"3";"";
"662";"5169";"4";"";
"662";"5433";"5";"";
"662";"5434";"6";"";
"662";"8822";"7";"";
"662";"8823";"8";"";
"662";"8824";"9";"";
"662";"8825";"10";"";
"662";"8826";"11";"";
"662";"8894";"12";"1";
"662";"8895";"13";"";
"662";"8896";"14";"";
"662";"8897";"15";"";
"662";"8898";"16";"";
"662";"10501";"17";"";
"662";"11253";"18";"";
"662";"13984";"19";"";
"662";"14488";"20";"";
"665";"7192";"1";"1";
"665";"17453";"2";"";
"665";"17454";"3";"";
"665";"17455";"4";"";
"665";"17456";"5";"";
"665";"17457";"6";"";
"665";"17458";"7";"";
"665";"17459";"8";"";
"668";"4079";"1";"";
"668";"1937";"2";"";
"668";"11031";"3";"";
"668";"11032";"4";"";
"668";"11033";"5";"";
"668";"11034";"6";"";
"668";"11035";"7";"1";
"668";"11036";"8";"";
"668";"11039";"9";"";
"668";"11040";"10";"";
"668";"11041";"11";"";
"668";"13127";"12";"";
"668";"13128";"13";"";
"672";"2412";"1";"";
"672";"2413";"2";"";
"672";"4306";"3";"";
"672";"4307";"4";"";
"672";"4678";"5";"";
"672";"4895";"6";"";
"672";"4927";"7";"";
"672";"4928";"8";"";
"672";"4929";"9";"";
"672";"4930";"10";"";
"672";"4931";"11";"";
"672";"4932";"12";"";
"672";"5010";"13";"";
"672";"5011";"14";"";
"672";"5162";"15";"";
"672";"5481";"16";"";
"672";"5517";"17";"";
"672";"5519";"18";"";
"672";"5697";"19";"";
"672";"5698";"20";"";
"672";"8623";"21";"";
"672";"8633";"22";"";
"672";"8634";"23";"";
"672";"8635";"24";"";
"672";"8928";"25";"";
"672";"5014";"26";"";
"672";"8930";"27";"";
"672";"8929";"28";"";
"672";"5532";"29";"";
"672";"5013";"30";"";
"672";"10488";"31";"";
"672";"10498";"32";"";
"672";"12925";"33";"";
"672";"14543";"34";"1";
"672";"14547";"35";"";
"672";"14548";"36";"";
"672";"14549";"37";"";
"673";"3265";"1";"";
"673";"3266";"2";"";
"673";"4450";"3";"";
"673";"4451";"4";"";
"673";"4452";"5";"";
"673";"4902";"6";"";
"673";"4936";"7";"";
"673";"5038";"8";"";
"673";"5039";"9";"";
"673";"5054";"10";"";
"673";"3547";"11";"";
"673";"5055";"12";"";
"673";"5068";"13";"";
"673";"5078";"14";"";
"673";"5130";"15";"";
"673";"5285";"16";"";
"673";"5287";"17";"";
"673";"5288";"18";"";
"673";"5470";"19";"";
"673";"5471";"20";"";
"673";"5472";"21";"";
"673";"5636";"22";"";
"673";"5721";"23";"";
"673";"4597";"24";"";
"673";"7109";"25";"";
"673";"7110";"26";"";
"673";"7111";"27";"";
"673";"7112";"28";"";
"673";"7113";"29";"";
"673";"7114";"30";"";
"673";"7115";"31";"";
"673";"7116";"32";"";
"673";"7117";"33";"";
"673";"7118";"34";"";
"673";"7119";"35";"";
"673";"7120";"36";"";
"673";"7121";"37";"";
"673";"7122";"38";"";
"673";"7578";"39";"";
"673";"7579";"40";"";
"673";"7580";"41";"";
"673";"7581";"42";"";
"673";"7582";"43";"1";
"673";"7583";"44";"";
"673";"7584";"45";"";
"673";"8198";"46";"";
"673";"8202";"47";"";
"673";"9076";"48";"";
"673";"9233";"49";"";
"673";"9234";"50";"";
"673";"9235";"51";"";
"673";"11604";"52";"";
"673";"11605";"53";"";
"673";"11606";"54";"";
"673";"14866";"55";"";
"675";"1948";"1";"";
"675";"9205";"2";"";
"675";"9206";"3";"";
"675";"9207";"4";"";
"675";"9208";"5";"";
"675";"9209";"6";"";
"675";"18982";"7";"1";
"676";"1952";"1";"";
"676";"3138";"2";"1";
"676";"3139";"3";"";
"679";"1964";"1";"";
"679";"2616";"2";"1";
"680";"1965";"1";"";
"680";"11775";"2";"1";
"680";"11776";"3";"";
"680";"11777";"4";"";
"680";"11778";"5";"";
"680";"11779";"6";"";
"680";"11780";"7";"";
"680";"11781";"8";"";
"680";"11782";"9";"";
"680";"12914";"10";"";
"681";"3026";"1";"";
"681";"1969";"2";"";
"681";"3025";"3";"";
"681";"11786";"4";"";
"681";"11787";"5";"";
"681";"11788";"6";"";
"681";"11789";"7";"1";
"682";"3669";"1";"";
"682";"3668";"2";"";
"682";"8588";"3";"";
"682";"8590";"4";"";
"682";"8591";"5";"";
"682";"8592";"6";"";
"682";"8593";"7";"";
"682";"8594";"8";"";
"682";"11783";"9";"";
"682";"11784";"10";"";
"682";"11785";"11";"1";
"682";"12768";"12";"";
"682";"12919";"13";"";
"683";"1973";"1";"";
"683";"7832";"2";"";
"683";"9082";"3";"";
"683";"9431";"4";"1";
"683";"9432";"5";"";
"683";"9433";"6";"";
"683";"9434";"7";"";
"683";"9962";"8";"";
"683";"9963";"9";"";
"686";"4174";"1";"1";
"686";"4175";"2";"";
"688";"1985";"1";"1";
"688";"1986";"2";"";
"689";"1987";"1";"";
"689";"1988";"2";"";
"689";"1989";"3";"1";
"689";"11596";"4";"";
"689";"17151";"5";"";
